iso3,Year,inform_ph,gain,inform_ph_class,gain_class
SLV,2008,48,45.3824412520542,Medium,Medium
SLV,2009,48,45.7181301712667,Medium,Medium
SLV,2010,48,45.8239038813988,Medium,Medium
SLV,2011,48,46.3644103657174,Medium,Medium
SLV,2012,48,46.2102082431206,Medium,Medium
SLV,2013,48,46.4822042948667,Medium,Medium
SLV,2014,48,46.8695181259623,Medium,Medium
SLV,2015,48,46.2057480229514,Medium,Medium
SLV,2016,48,45.5248751095445,Medium,Medium
SLV,2017,48,45.6325930206719,Medium,Medium
SLV,2018,49,45.9350878602675,Medium,Medium
SLV,2019,48,46.0543194374882,Medium,Medium
SLV,2020,48,46.2453205884269,Medium,Medium
SLV,2021,47,46.1530177065468,Medium,Medium
SLV,2022,47,46.0818949003492,Medium,Medium
SLV,2023,47,46.0818949003492,Medium,Medium
SLV,2024,48,46.0818949003492,Medium,Medium
SLV,2025,48,46.0818949003492,Medium,Medium
SMR,1995,,,,
SMR,1996,,,,
SMR,1997,,,,
SMR,1998,,,,
SMR,1999,,,,
SMR,2000,,,,
SMR,2001,,,,
SMR,2002,,,,
SMR,2003,,,,
SMR,2004,,,,
SMR,2005,,,,
SMR,2006,,,,
SMR,2007,,,,
SMR,2008,,,,
SMR,2009,,,,
SMR,2010,,,,
SMR,2011,,,,
SMR,2012,,,,
SMR,2013,,,,
SMR,2014,,,,
SMR,2015,,,,
SMR,2016,,,,
SMR,2017,,,,
SMR,2018,,,,
SMR,2019,,,,
SMR,2020,,,,
SMR,2021,,,,
SMR,2022,,,,
SOM,1995,74,31.4589947795772,Very high,Very high
SOM,1996,74,31.4057488439014,Very high,Very high
SOM,1997,74,31.7349776198586,Very high,Very high
SOM,1998,74,32.0694782029068,Very high,Very high
SOM,1999,74,32.1229482673908,Very high,Very high
SOM,2000,74,32.2380702906339,Very high,Very high
SOM,2001,74,32.4316709610906,Very high,Very high
SOM,2002,74,32.62215658414,Very high,Very high
SOM,2003,74,31.8000700947204,Very high,Very high
SOM,2004,74,30.4989184316565,Very high,Very high
SOM,2005,74,32.712765658715,Very high,Very high
SOM,2006,74,37.3384322115334,Very high,Very high
SOM,2007,74,37.0460445325423,Very high,Very high
SOM,2008,74,36.6545098341292,Very high,Very high
SOM,2009,74,37.1739658830359,Very high,Very high
SOM,2010,74,39.9153169318762,Very high,Very high
SOM,2011,74,40.0411043199357,Very high,High
SOM,2012,74,40.6230702385522,Very high,High
SOM,2013,74,41.040617924787,Very high,High
SOM,2014,74,42.1182653636229,Very high,High
SOM,2015,74,42.3483016806529,Very high,High
SOM,2016,74,37.3224430490421,Very high,Very high
SOM,2017,73,37.503770487645,Very high,Very high
SOM,2018,73,37.4607925267713,Very high,Very high
SOM,2019,73,37.1787255422493,Very high,Very high
SOM,2020,73,37.3529871993825,Very high,Very high
SOM,2021,72,37.2365613543457,Very high,Very high
SOM,2022,72,37.4262208313531,Very high,Very high
SOM,2023,72,37.4262208313531,Very high,Very high
SOM,2024,72,37.4262208313531,Very high,Very high
SOM,2025,71,37.4262208313531,Very high,Very high
SRB,1995,36,45.5683415086873,Medium,Medium
SRB,1996,36,45.3202814283484,Medium,Medium
SRB,1997,36,44.8122305164671,Medium,High
SRB,1998,36,44.4369043884178,Medium,High
SRB,1999,36,44.8168538481529,Medium,High
SRB,2000,36,45.0151663484839,Medium,Medium
SRB,2001,36,45.5300606146711,Medium,Medium
SRB,2002,36,46.2211648505782,Medium,Medium
SRB,2003,36,46.6123166267266,Medium,Medium
SRB,2004,36,46.9199838667699,Medium,Medium
SRB,2005,36,45.8570329921484,Medium,Medium
SRB,2006,36,46.6301587395618,Medium,Medium
SRB,2007,36,47.3058600916471,Medium,Medium
SRB,2008,36,47.4503288049513,Medium,Medium
SRB,2009,36,47.5306572277092,Medium,Medium
SRB,2010,36,47.8149245462451,Medium,Medium
SRB,2011,36,47.9656578636305,Medium,Medium
SRB,2012,36,48.2719258610188,Medium,Medium
SRB,2013,36,49.4367007999972,Medium,Medium
SRB,2014,36,50.8021522114992,Medium,Low
SRB,2015,36,50.3730495094361,Medium,Low
SRB,2016,36,50.5970793854029,Medium,Low
SRB,2017,36,52.0252557546785,Medium,Low
SRB,2018,36,51.1043557179314,Medium,Low
SRB,2019,35,51.149158481318,Medium,Low
SRB,2020,35,51.0892323942823,Medium,Low
SRB,2021,35,51.2313515681328,Medium,Low
SRB,2022,35,51.1330236257625,Medium,Low
SRB,2023,35,51.1330236257625,Medium,Low
SRB,2024,35,51.1330236257625,Medium,Low
SRB,2025,35,51.1330236257625,Medium,Low
SSD,2016,60,,High,
SSD,2017,60,,High,
SSD,2018,61,,High,
SSD,2019,60,,High,
SSD,2020,61,,High,
SSD,2021,60,,High,
SSD,2022,59,,High,
SSD,2023,60,,High,
SSD,2024,60,,High,
SSD,2025,60,,High,
STP,1995,31,41.6298781705284,Low,High
STP,1996,31,41.671090097872,Low,High
STP,1997,31,41.7034218132186,Low,High
STP,1998,31,41.885572095646,Low,High
STP,1999,31,41.9155203577301,Low,High
STP,2000,31,41.6085481605391,Low,High
STP,2001,31,41.389285913383,Low,High
STP,2002,31,41.119158804771,Low,High
STP,2003,31,40.8343163987253,Low,High
STP,2004,31,40.4934825678799,Low,High
STP,2005,31,37.6257498459218,Low,Very high
STP,2006,31,36.8337208432418,Low,Very high
STP,2007,31,36.9524559815569,Low,Very high
STP,2008,31,37.20083608691,Low,Very high
STP,2009,31,37.0927219369501,Low,Very high
STP,2010,31,37.6033720840582,Low,Very high
STP,2011,31,37.594092276949,Low,Very high
STP,2012,31,39.1988256817171,Low,Very high
STP,2013,31,39.3569692316756,Low,Very high
STP,2014,31,40.0655336832981,Low,High
STP,2015,31,40.2075765587456,Low,High
STP,2016,31,40.2346308644232,Low,High
STP,2017,31,40.4928971719842,Low,High
STP,2018,31,40.7336947582282,Low,High
STP,2019,31,40.6040173712948,Low,High
STP,2020,25,40.5783152437061,Low,High
STP,2021,25,40.9700312031957,Low,High
STP,2022,25,41.455245173354,Low,High
STP,2023,25,41.455245173354,Low,High
STP,2024,25,41.455245173354,Low,High
STP,2025,25,41.455245173354,Low,High
SUR,1995,41,46.4443223133531,Medium,Medium
SUR,1996,41,46.4464278667509,Medium,Medium
SUR,1997,41,46.6573501532678,Medium,Medium
SUR,1998,41,46.8640787595119,Medium,Medium
SUR,1999,41,46.80854697196,Medium,Medium
SUR,2000,41,46.7483462467224,Medium,Medium
SUR,2001,41,47.4653859804505,Medium,Medium
SUR,2002,41,47.207638243595,Medium,Medium
SUR,2003,41,47.4941456146245,Medium,Medium
SUR,2004,41,47.4759158988129,Medium,Medium
SUR,2005,41,48.7381017086819,Medium,Medium
SUR,2006,41,44.4332051528825,Medium,High
SUR,2007,41,44.8211572583252,Medium,High
SUR,2008,41,45.0227293406598,Medium,Medium
SUR,2009,41,44.6886792737896,Medium,High
SUR,2010,41,44.0145769325251,Medium,High
SUR,2011,41,44.3146777411671,Medium,High
SUR,2012,41,44.5132180443751,Medium,High
SUR,2013,41,44.644766762105,Medium,High
SUR,2014,41,44.5739971608037,Medium,High
SUR,2015,41,45.1461066805001,Medium,Medium
SUR,2016,41,44.7129427880754,Medium,High
SUR,2017,40,45.5141417536255,Medium,Medium
SUR,2018,41,45.4991278762809,Medium,Medium
SUR,2019,40,45.097245589731,Medium,Medium
SUR,2020,40,45.1117527595717,Medium,Medium
SUR,2021,41,45.2419222642108,Medium,Medium
SUR,2022,41,45.2488541898453,Medium,Medium
SUR,2023,41,45.2488541898453,Medium,Medium
SUR,2024,41,45.2488541898453,Medium,Medium
SUR,2025,41,45.2488541898453,Medium,Medium
SVK,1995,25,53.2314986948724,Low,Low
SVK,1996,25,52.8890211380486,Low,Low
SVK,1997,25,53.0796115292829,Low,Low
SVK,1998,25,53.2542529502828,Low,Low
SVK,1999,25,53.4310129857878,Low,Low
SVK,2000,25,53.7023182097755,Low,Low
SVK,2001,25,54.1006341534244,Low,Low
SVK,2002,25,54.6838904153483,Low,Low
SVK,2003,25,55.029373548401,Low,Low
SVK,2004,25,55.2664415935695,Low,Low
SVK,2005,25,56.0176488053424,Low,Low
SVK,2006,25,57.2967407135051,Low,Low
SVK,2007,25,57.8948302081886,Low,Low
SVK,2008,25,57.9728944184736,Low,Low
SVK,2009,25,58.1306806923342,Low,Low
SVK,2010,25,58.0166949646601,Low,Low
SVK,2011,25,57.9904165023227,Low,Low
SVK,2012,25,57.7130660549993,Low,Low
SVK,2013,25,58.0189059770468,Low,Low
SVK,2014,25,58.3368442447785,Low,Low
SVK,2015,25,57.7807540374895,Low,Low
SVK,2016,25,57.8811679552132,Low,Low
SVK,2017,25,57.6364988988453,Low,Low
SVK,2018,25,57.9635086605769,Low,Low
SVK,2019,25,57.8363786871975,Low,Low
SVK,2020,25,58.2591687170266,Low,Low
SVK,2021,24,58.2227014086151,Low,Low
SVK,2022,24,57.8633921934517,Low,Low
SVK,2023,24,57.8633921934517,Low,Low
SVK,2024,24,57.8633921934517,Low,Low
SVK,2025,24,57.8633921934517,Low,Low
SVN,1995,23,59.5474588322054,Low,Low
SVN,1996,23,59.3587130833786,Low,Low
SVN,1997,23,59.4737973695046,Low,Low
SVN,1998,23,60.3608964191606,Low,Very low
SVN,1999,23,59.858694151684,Low,Low
SVN,2000,23,60.1787705995552,Low,Very low
SVN,2001,23,60.6271035929635,Low,Very low
SVN,2002,23,60.8952546958976,Low,Very low
SVN,2003,23,61.0316143957106,Low,Very low
SVN,2004,23,61.8394419620391,Low,Very low
SVN,2005,23,62.1994035033355,Low,Very low
SVN,2006,23,62.0917621315733,Low,Very low
SVN,2007,23,62.6152666553517,Low,Very low
SVN,2008,23,62.2369917810983,Low,Very low
SVN,2009,23,63.4680856189996,Low,Very low
SVN,2010,23,64.6576818385757,Low,Very low
SVN,2011,23,65.1907998221981,Low,Very low
SVN,2012,23,65.2997204132074,Low,Very low
SVN,2013,23,65.3039753176835,Low,Very low
SVN,2014,23,65.9247204170308,Low,Very low
SVN,2015,23,65.4148411203936,Low,Very low
SVN,2016,23,65.2434446474509,Low,Very low
SVN,2017,23,64.7596316167524,Low,Very low
SVN,2018,22,64.5157184053721,Low,Very low
SVN,2019,22,64.5046909604661,Low,Very low
SVN,2020,22,64.1807922931371,Low,Very low
SVN,2021,22,64.1010283562539,Low,Very low
SVN,2022,22,63.9207667787044,Low,Very low
SVN,2023,22,63.9207667787044,Low,Very low
SVN,2024,22,63.9207667787044,Low,Very low
SVN,2025,22,63.9207667787044,Low,Very low
SWE,1995,16,64.5656325033972,Very low,Very low
SWE,1996,16,64.6788071823446,Very low,Very low
SWE,1997,16,64.8798972895159,Very low,Very low
SWE,1998,16,65.0396379231279,Very low,Very low
SWE,1999,16,65.6479948523602,Very low,Very low
SWE,2000,16,65.880034906601,Very low,Very low
SWE,2001,16,66.2655507424648,Very low,Very low
SWE,2002,16,66.8145625913538,Very low,Very low
SWE,2003,16,66.9785884138693,Very low,Very low
SWE,2004,16,67.2973166952639,Very low,Very low
SWE,2005,16,67.7014995024271,Very low,Very low
SWE,2006,16,69.8046128831279,Very low,Very low
SWE,2007,16,70.0169136343405,Very low,Very low
SWE,2008,16,69.8740498636118,Very low,Very low
SWE,2009,16,69.7606070735507,Very low,Very low
SWE,2010,16,70.6506403000128,Very low,Very low
SWE,2011,16,71.0202434507366,Very low,Very low
SWE,2012,16,71.0255162528176,Very low,Very low
SWE,2013,16,70.9749198182658,Very low,Very low
SWE,2014,16,71.2977242921285,Very low,Very low
SWE,2015,16,71.4660524557228,Very low,Very low
SWE,2016,16,70.7109467172545,Very low,Very low
SWE,2017,16,70.5993075390471,Very low,Very low
SWE,2018,16,70.1426277779739,Very low,Very low
SWE,2019,16,69.9454434763635,Very low,Very low
SWE,2020,16,69.7961436045635,Very low,Very low
SWE,2021,16,70.1402782651065,Very low,Very low
SWE,2022,16,69.8566003079161,Very low,Very low
SWE,2023,16,69.8566003079161,Very low,Very low
SWE,2024,16,69.8566003079161,Very low,Very low
SWE,2025,16,69.8566003079161,Very low,Very low
SWZ,1995,31,42.8647371520565,Low,High
SWZ,1996,31,42.9036654556067,Low,High
SWZ,1997,31,43.0514839693608,Low,High
SWZ,1998,31,43.0205405753681,Low,High
SWZ,1999,31,43.0649694215801,Low,High
SWZ,2000,31,43.0080664816234,Low,High
SWZ,2001,31,42.6269177352216,Low,High
SWZ,2002,31,42.7110471384432,Low,High
SWZ,2003,31,42.9324042380435,Low,High
SWZ,2004,31,42.7435952216502,Low,High
SWZ,2005,31,43.7283344849281,Low,High
SWZ,2006,31,40.9520465169623,Low,High
SWZ,2007,31,41.1419923791236,Low,High
SWZ,2008,31,41.4612530524672,Low,High
SWZ,2009,31,41.4282009754325,Low,High
SWZ,2010,31,40.7491303541701,Low,High
SWZ,2011,31,40.414974744663,Low,High
SWZ,2012,31,40.5274761577879,Low,High
SWZ,2013,31,41.0770735477559,Low,High
SWZ,2014,31,41.504147162895,Low,High
SWZ,2015,31,41.5141698823959,Low,High
SWZ,2016,31,42.2602024725251,Low,High
SWZ,2017,31,43.3434133313657,Low,High
SWZ,2018,31,42.5631030763534,Low,High
SWZ,2019,31,42.6216012669997,Low,High
SWZ,2020,31,42.9848161448461,Low,High
SWZ,2021,31,42.2194951670516,Low,High
SWZ,2022,31,42.5584933517936,Low,High
SWZ,2023,30,42.5584933517936,Low,High
SWZ,2024,30,42.5584933517936,Low,High
SWZ,2025,30,42.5584933517936,Low,High
SYC,1995,27,47.6211802780027,Low,Medium
SYC,1996,27,48.1806579750956,Low,Medium
SYC,1997,27,48.1999593185459,Low,Medium
SYC,1998,27,48.4479690211462,Low,Medium
SYC,1999,27,48.8141040789396,Low,Medium
SYC,2000,27,49.4110744450419,Low,Medium
SYC,2001,27,49.0063075118425,Low,Medium
SYC,2002,27,48.7090399294589,Low,Medium
SYC,2003,27,48.877442818519,Low,Medium
SYC,2004,27,47.7152509951902,Low,Medium
SYC,2005,27,49.4597315954283,Low,Medium
SYC,2006,27,48.012229905371,Low,Medium
SYC,2007,27,48.2383598773468,Low,Medium
SYC,2008,27,48.3775866308288,Low,Medium
SYC,2009,27,48.4311450533525,Low,Medium
SYC,2010,27,47.8650386783888,Low,Medium
SYC,2011,27,47.5855762259165,Low,Medium
SYC,2012,27,47.8007989048131,Low,Medium
SYC,2013,27,48.0046274059209,Low,Medium
SYC,2014,27,48.6135547809916,Low,Medium
SYC,2015,27,49.8808614983031,Low,Medium
SYC,2016,27,49.4415745325306,Low,Medium
SYC,2017,27,50.6067269061419,Low,Low
SYC,2018,26,50.5026330065019,Low,Low
SYC,2019,26,50.9650079616331,Low,Low
SYC,2020,25,51.2048993719071,Low,Low
SYC,2021,25,51.5235115146053,Low,Low
SYC,2022,25,52.0780758547574,Low,Low
SYC,2023,25,52.0780758547574,Low,Low
SYC,2024,24,52.0780758547574,Low,Low
SYC,2025,24,52.0780758547574,Low,Low
SYR,1995,51,43.2992928620214,High,High
SYR,1996,51,43.4044651821334,High,High
SYR,1997,51,43.5735311456719,High,High
SYR,1998,51,43.6766224788389,High,High
SYR,1999,51,43.7702224354229,High,High
SYR,2000,51,44.0108254345549,High,High
SYR,2001,51,44.3413909320016,High,High
SYR,2002,51,44.6953781956752,High,High
SYR,2003,51,44.3314515549066,High,High
SYR,2004,51,44.1741809180442,High,High
SYR,2005,51,43.8589349017003,High,High
SYR,2006,51,43.0980238705462,High,High
SYR,2007,51,43.3043426947561,High,High
SYR,2008,51,43.1333705746378,High,High
SYR,2009,51,44.0547480148118,High,High
SYR,2010,51,43.8004676966925,High,High
SYR,2011,51,42.5964154543316,High,High
SYR,2012,51,41.1484099398302,High,High
SYR,2013,51,40.3458001562016,High,High
SYR,2014,51,39.6802877219644,High,Very high
SYR,2015,51,39.1004012590291,High,Very high
SYR,2016,51,38.9950794543469,High,Very high
SYR,2017,51,38.3174744757135,High,Very high
SYR,2018,51,38.3927815607507,High,Very high
SYR,2019,51,38.4379885034418,High,Very high
SYR,2020,51,38.4012953952841,High,Very high
SYR,2021,51,38.6484553781936,High,Very high
SYR,2022,51,38.4847019998233,High,Very high
SYR,2023,52,38.4847019998233,High,Very high
SYR,2024,52,38.4847019998233,High,Very high
SYR,2025,52,38.4847019998233,High,Very high
TCD,1995,59,29.95351353535,High,Very high
TCD,1996,59,29.9550449497733,High,Very high
TCD,1997,59,29.8856149736038,High,Very high
TCD,1998,59,29.8849039014875,High,Very high
TCD,1999,59,30.0278434175558,High,Very high
TCD,2000,59,30.1762187522351,High,Very high
TCD,2001,59,30.0965112346509,High,Very high
TCD,2002,59,30.0796198628531,High,Very high
TCD,2003,59,28.7774167545999,High,Very high
TCD,2004,59,29.3207710277002,High,Very high
TCD,2005,59,28.3912465883737,High,Very high
TCD,2006,59,26.0685447460323,High,Very high
TCD,2007,59,26.2999851672001,High,Very high
TCD,2008,59,25.9459755726934,High,Very high
TCD,2009,59,26.1790840077988,High,Very high
TCD,2010,59,25.8296348760792,High,Very high
TCD,2011,59,25.5966159101818,High,Very high
TCD,2012,59,26.055082316874,High,Very high
TCD,2013,59,26.2789436751065,High,Very high
TCD,2014,59,26.144311886356,High,Very high
TCD,2015,59,26.0248240029863,High,Very high
TCD,2016,59,26.336244753038,High,Very high
TCD,2017,58,26.6747524461385,High,Very high
TCD,2018,59,26.7278750611864,High,Very high
TCD,2019,60,26.8595776223643,High,Very high
TCD,2020,60,27.236618770522,High,Very high
TCD,2021,59,27.0480699043476,High,Very high
TCD,2022,58,27.1553068161871,High,Very high
TCD,2023,58,27.1553068161871,High,Very high
TCD,2024,59,27.1553068161871,High,Very high
TCD,2025,59,27.1553068161871,High,Very high
TGO,1995,45,38.4807680654772,Medium,Very high
TGO,1996,45,38.5148164251559,Medium,Very high
TGO,1997,45,38.4343923279487,Medium,Very high
TGO,1998,45,38.402578328052,Medium,Very high
TGO,1999,45,38.5549279652663,Medium,Very high
TGO,2000,45,38.8193695136323,Medium,Very high
TGO,2001,45,38.9453954314217,Medium,Very high
TGO,2002,45,39.1089164670876,Medium,Very high
TGO,2003,45,38.9382073454866,Medium,Very high
TGO,2004,45,38.6029233424703,Medium,Very high
TGO,2005,45,37.4721895312258,Medium,Very high
TGO,2006,45,36.7437547611791,Medium,Very high
TGO,2007,45,37.2104374065495,Medium,Very high
TGO,2008,45,37.2959237356402,Medium,Very high
TGO,2009,45,36.9471606647522,Medium,Very high
TGO,2010,45,37.2876832821069,Medium,Very high
TGO,2011,45,37.4135267378621,Medium,Very high
TGO,2012,45,37.4302144841263,Medium,Very high
TGO,2013,45,37.4338988935565,Medium,Very high
TGO,2014,45,38.430580273078,Medium,Very high
TGO,2015,45,39.088920607809,Medium,Very high
TGO,2016,45,40.1740589072092,Medium,High
TGO,2017,44,39.9085017004432,Medium,Very high
TGO,2018,45,40.4400091224686,Medium,High
TGO,2019,45,41.3142047479465,Medium,High
TGO,2020,44,42.4209642949303,Medium,High
TGO,2021,44,42.7543916549027,Medium,High
TGO,2022,43,42.9550039904941,Medium,High
TGO,2023,43,42.9550039904941,Medium,High
TGO,2024,43,42.9550039904941,Medium,High
TGO,2025,43,42.9550039904941,Medium,High
THA,1995,46,48.4292361690411,Medium,Medium
THA,1996,46,48.4349871596765,Medium,Medium
THA,1997,46,48.7623811027388,Medium,Medium
THA,1998,46,49.2102708079017,Medium,Medium
THA,1999,46,49.4693774233715,Medium,Medium
THA,2000,46,49.5677537376416,Medium,Medium
THA,2001,46,49.6132501061736,Medium,Medium
THA,2002,46,49.6798054237103,Medium,Medium
THA,2003,46,49.5658998326913,Medium,Medium
THA,2004,46,49.1099956419674,Medium,Medium
THA,2005,46,49.5738630036014,Medium,Medium
THA,2006,46,49.2380750270005,Medium,Medium
THA,2007,46,49.2748836646366,Medium,Medium
THA,2008,46,49.4970114463059,Medium,Medium
THA,2009,46,50.190184907046,Medium,Low
THA,2010,46,50.4522370203833,Medium,Low
THA,2011,46,50.5282919618341,Medium,Low
THA,2012,46,50.7969222505863,Medium,Low
THA,2013,46,51.2314633955729,Medium,Low
THA,2014,46,52.1250374233871,Medium,Low
THA,2015,46,51.934376757346,Medium,Low
THA,2016,46,51.5795103232516,Medium,Low
THA,2017,46,51.7126734488251,Medium,Low
THA,2018,46,52.1833362846342,Medium,Low
THA,2019,46,52.7807389591817,Medium,Low
THA,2020,45,53.4725000529007,Medium,Low
THA,2021,45,53.660575301002,Medium,Low
THA,2022,45,53.9278986659618,Medium,Low
THA,2023,45,53.9278986659618,Medium,Low
THA,2024,45,53.9278986659618,Medium,Low
THA,2025,45,53.9278986659618,Medium,Low
TJK,1995,50,42.4545814016229,High,High
TJK,1996,50,42.46613470756,High,High
TJK,1997,50,42.512246133925,High,High
TJK,1998,50,42.6855419215904,High,High
TJK,1999,50,42.9423029332358,High,High
TJK,2000,50,43.2948026386275,High,High
TJK,2001,50,43.0959448341262,High,High
TJK,2002,50,44.3360942743926,High,High
TJK,2003,50,44.3435323548434,High,High
TJK,2004,50,43.9634344235721,High,High
TJK,2005,50,44.9544069692365,High,High
TJK,2006,50,41.5040236212554,High,High
TJK,2007,50,42.0030869133484,High,High
TJK,2008,50,42.3860977311441,High,High
TJK,2009,50,42.4135724134457,High,High
TJK,2010,50,41.912493763176,High,High
TJK,2011,50,42.0085405134442,High,High
TJK,2012,50,42.0569687785699,High,High
TJK,2013,50,42.3855597095045,High,High
TJK,2014,50,43.5852122196869,High,High
TJK,2015,50,43.9210656901145,High,High
TJK,2016,50,45.8513070742743,High,Medium
TJK,2017,50,46.8763200601415,High,Medium
TJK,2018,51,48.1612584003012,High,Medium
TJK,2019,51,48.4399925115335,High,Medium
TJK,2020,50,48.0162978231137,High,Medium
TJK,2021,50,47.7495130508942,High,Medium
TJK,2022,50,47.6465532879409,High,Medium
TJK,2023,50,47.6465532879409,High,Medium
TJK,2024,50,47.6465532879409,High,Medium
TJK,2025,50,47.6465532879409,High,Medium
TKM,1995,47,43.072825829083,Medium,High
TKM,1996,47,43.1220430525804,Medium,High
TKM,1997,47,42.6890272466437,Medium,High
TKM,1998,47,42.6010212664658,Medium,High
TKM,1999,47,42.3565538278676,Medium,High
TKM,2000,47,42.4113514697442,Medium,High
TKM,2001,47,42.5425724862744,Medium,High
TKM,2002,47,42.5985544662715,Medium,High
TKM,2003,47,42.7412565918158,Medium,High
TKM,2004,47,41.6688360060885,Medium,High
TKM,2005,47,41.8940057268945,Medium,High
TKM,2006,47,41.1332504812377,Medium,High
TKM,2007,47,41.9540218094011,Medium,High
TKM,2008,47,42.6148809626757,Medium,High
TKM,2009,47,42.7103808266561,Medium,High
TKM,2010,47,42.6309751172181,Medium,High
TKM,2011,47,42.6118790171234,Medium,High
TKM,2012,47,43.0689134003906,Medium,High
TKM,2013,47,42.9798347389886,Medium,High
TKM,2014,47,43.0666767829039,Medium,High
TKM,2015,47,42.9185617195862,Medium,High
TKM,2016,47,42.6021675817353,Medium,High
TKM,2017,47,42.9746259765824,Medium,High
TKM,2018,48,43.136297629284,Medium,High
TKM,2019,48,43.1060099134287,Medium,High
TKM,2020,48,43.0431626314718,Medium,High
TKM,2021,48,42.9759238032359,Medium,High
TKM,2022,48,43.3296711612162,Medium,High
TKM,2023,48,43.3296711612162,Medium,High
TKM,2024,49,43.3296711612162,Medium,High
TKM,2025,49,43.3296711612162,Medium,High
TLS,1995,43,41.0500469513753,Medium,High
TLS,1996,43,41.0400570152267,Medium,High
TLS,1997,43,41.0328029004959,Medium,High
TLS,1998,43,41.0279707271591,Medium,High
TLS,1999,43,41.0254052250958,Medium,High
TLS,2000,43,41.0228223140249,Medium,High
TLS,2001,43,41.0178955842238,Medium,High
TLS,2002,43,41.011242436405,Medium,High
TLS,2003,43,41.0216306662538,Medium,High
TLS,2004,43,40.070543457745,Medium,High
TLS,2005,43,36.875349072347,Medium,Very high
TLS,2006,43,35.5095281013269,Medium,Very high
TLS,2007,43,35.4620735752823,Medium,Very high
TLS,2008,43,36.2615027013482,Medium,Very high
TLS,2009,43,37.3779720298212,Medium,Very high
TLS,2010,43,39.6113103792872,Medium,Very high
TLS,2011,43,40.3357673055081,Medium,High
TLS,2012,43,40.6768412842009,Medium,High
TLS,2013,43,41.0511842075036,Medium,High
TLS,2014,43,41.6024926713145,Medium,High
TLS,2015,43,42.327427249721,Medium,High
TLS,2016,43,42.0393021615463,Medium,High
TLS,2017,43,41.8590117909215,Medium,High
TLS,2018,43,41.3765448029143,Medium,High
TLS,2019,43,41.5869186498358,Medium,High
TLS,2020,43,40.9503966441867,Medium,High
TLS,2021,42,41.0885581105103,Medium,High
TLS,2022,42,41.2796598644044,Medium,High
TLS,2023,41,41.2796598644044,Medium,High
TLS,2024,41,41.2796598644044,Medium,High
TLS,2025,41,41.2796598644044,Medium,High
TON,1995,41,38.042753013533,Medium,Very high
TON,1996,41,38.1781742461632,Medium,Very high
TON,1997,41,38.2283110243382,Medium,Very high
TON,1998,41,38.3915635531735,Medium,Very high
TON,1999,41,38.4229028144403,Medium,Very high
TON,2000,41,38.5619946144187,Medium,Very high
TON,2001,41,37.8257543929935,Medium,Very high
TON,2002,41,38.0842469403524,Medium,Very high
TON,2003,41,37.3082834116202,Medium,Very high
TON,2004,41,36.5301703526088,Medium,Very high
TON,2005,41,35.7722232232588,Medium,Very high
TON,2006,41,36.3188807219169,Medium,Very high
TON,2007,41,37.3634636295196,Medium,Very high
TON,2008,41,36.8957520813832,Medium,Very high
TON,2009,41,38.7259401933685,Medium,Very high
TON,2010,41,38.5767192580947,Medium,Very high
TON,2011,41,39.7965332669075,Medium,Very high
TON,2012,41,38.7566598117592,Medium,Very high
TON,2013,41,39.9472485249838,Medium,Very high
TON,2014,41,39.6701667684861,Medium,Very high
TON,2015,41,39.6889784940017,Medium,Very high
TON,2016,41,39.5319639429468,Medium,Very high
TON,2017,41,39.8790558197195,Medium,Very high
TON,2018,40,40.6176200673511,Medium,High
TON,2019,39,40.3746811603881,Medium,High
TON,2020,39,40.9681820353897,Medium,High
TON,2021,39,41.1288040802757,Medium,High
TON,2022,39,41.2499996687599,Medium,High
TON,2023,40,41.2499996687599,Medium,High
TON,2024,40,41.2499996687599,Medium,High
TON,2025,40,41.2499996687599,Medium,High
TTO,1995,33,50.3325973462452,Low,Low
TTO,1996,33,50.0814226811905,Low,Low
TTO,1997,33,50.4104741267769,Low,Low
TTO,1998,33,50.4901428374098,Low,Low
TTO,1999,33,50.2353870590105,Low,Low
TTO,2000,33,50.0493661976309,Low,Low
TTO,2001,33,49.8768282617505,Low,Medium
TTO,2002,33,49.9487473377787,Low,Medium
TTO,2003,33,49.7656226465579,Low,Medium
TTO,2004,33,49.9424010450187,Low,Medium
TTO,2005,33,50.9457002871862,Low,Low
TTO,2006,33,46.9336552242603,Low,Medium
TTO,2007,33,47.2612789133763,Low,Medium
TTO,2008,33,47.2298139277528,Low,Medium
TTO,2009,33,47.0573387959423,Low,Medium
TTO,2010,33,47.5303286179609,Low,Medium
TTO,2011,33,47.9100321865804,Low,Medium
TTO,2012,33,48.2373484990512,Low,Medium
TTO,2013,33,48.5888923709183,Low,Medium
TTO,2014,33,49.0589101024962,Low,Medium
TTO,2015,33,49.2288331392978,Low,Medium
TTO,2016,33,48.9263791932371,Low,Medium
TTO,2017,33,49.0093928706737,Low,Medium
TTO,2018,32,48.7820382752609,Low,Medium
TTO,2019,33,48.146419688565,Low,Medium
TTO,2020,32,48.075218592052,Low,Medium
TTO,2021,33,48.1418249496427,Low,Medium
TTO,2022,33,48.1836262851863,Low,Medium
TTO,2023,33,48.1836262851863,Low,Medium
TTO,2024,33,48.1836262851863,Low,Medium
TTO,2025,33,48.1836262851863,Low,Medium
TUN,1995,41,49.6315498960216,Medium,Medium
TUN,1996,41,49.8578268849641,Medium,Medium
