RecipientISO,Year,DonorType,DonorName,DonorISO,RecipientName,FlowName,Primary_CCA,Primary_CCM,Humanitarian,Covid_relevance,USD_Disbursement_Defl,gain,gain_class,crisis_class
SLB,2018,Multilateral donor,IFAD,,Solomon Islands,ODA Grants,,,,,0.653463,39.9265001561911,Very high,""
SLB,2018,Multilateral donor,Climate Investment Funds,,Solomon Islands,ODA Grants,,CCM,,,0,39.9265001561911,Very high,""
SLB,2018,Multilateral donor,Adaptation Fund,,Solomon Islands,ODA Grants,CCA,,,,0.635222,39.9265001561911,Very high,""
SLB,2018,Multilateral donor,Adaptation Fund,,Solomon Islands,ODA Grants,CCA,,Humanitarian,,0.211741,39.9265001561911,Very high,""
SLB,2018,Multilateral donor,Global Alliance for Vaccines and Immunization,,Solomon Islands,ODA Grants,,,,,3.00278,39.9265001561911,Very high,""
SLB,2018,Multilateral donor,Global Fund,,Solomon Islands,ODA Grants,,,,,2.895491,39.9265001561911,Very high,""
SLB,2018,Private donor,Bill & Melinda Gates Foundation,,Solomon Islands,Private Development Finance,,,,,0.020593,39.9265001561911,Very high,""
SLB,2018,Private donor,Charity Projects Ltd (Comic Relief),,Solomon Islands,Private Development Finance,,,,,0.162549,39.9265001561911,Very high,""
SLB,2018,Private donor,John D. and Catherine T. MacArthur Foundation,,Solomon Islands,Private Development Finance,,,,,0.576654,39.9265001561911,Very high,""
SLB,2018,Private donor,Margaret A. Cargill Foundation,,Solomon Islands,Private Development Finance,CCA,,,,0.42288,39.9265001561911,Very high,""
SLB,2019,DAC donor,France,FRA,Solomon Islands,ODA Grants,,,,,0.023047,38.5855083337728,Very high,""
SLB,2019,DAC donor,Germany,DEU,Solomon Islands,ODA Grants,,,,,0.415777,38.5855083337728,Very high,""
SLB,2019,DAC donor,Italy,ITA,Solomon Islands,ODA Grants,CCA,CCM,,,0.375128,38.5855083337728,Very high,""
SLB,2019,DAC donor,Sweden,SWE,Solomon Islands,ODA Grants,CCA,,,,0,38.5855083337728,Very high,""
SLB,2019,DAC donor,Sweden,SWE,Solomon Islands,ODA Grants,,,,,0.047554,38.5855083337728,Very high,""
SLB,2019,DAC donor,Switzerland,CHE,Solomon Islands,ODA Grants,,,,,0.01511,38.5855083337728,Very high,""
SLB,2019,DAC donor,United Kingdom,GBR,Solomon Islands,ODA Grants,,,,,1.083428,38.5855083337728,Very high,""
SLB,2019,DAC donor,Canada,CAN,Solomon Islands,ODA Grants,,,,,0.351308,38.5855083337728,Very high,""
SLB,2019,DAC donor,United States,USA,Solomon Islands,ODA Grants,,,,,23.86743,38.5855083337728,Very high,""
SLB,2019,DAC donor,United States,USA,Solomon Islands,ODA Grants,,,Humanitarian,,0.401434,38.5855083337728,Very high,""
SLB,2019,Non-DAC donor,Israel,ISR,Solomon Islands,ODA Grants,,,,,0.027116,38.5855083337728,Very high,""
SLB,2019,Non-DAC donor,Saudi Arabia,SAU,Solomon Islands,ODA Grants,,,,,0.014124,38.5855083337728,Very high,""
SLB,2019,Non-DAC donor,United Arab Emirates,ARE,Solomon Islands,ODA Loans,,,,,0,38.5855083337728,Very high,""
SLB,2019,DAC donor,Japan,JPN,Solomon Islands,ODA Grants,,,,,6.795243,38.5855083337728,Very high,""
SLB,2019,DAC donor,Japan,JPN,Solomon Islands,ODA Grants,,CCM,,,0.023312,38.5855083337728,Very high,""
SLB,2019,DAC donor,Japan,JPN,Solomon Islands,ODA Grants,CCA,CCM,,,0.011109,38.5855083337728,Very high,""
SLB,2019,DAC donor,Korea,KOR,Solomon Islands,ODA Grants,CCA,CCM,,,0.032987,38.5855083337728,Very high,""
SLB,2019,DAC donor,Korea,KOR,Solomon Islands,ODA Grants,,,,,2.394077,38.5855083337728,Very high,""
SLB,2019,DAC donor,Korea,KOR,Solomon Islands,ODA Loans,CCA,CCM,,,0,38.5855083337728,Very high,""
SLB,2019,DAC donor,Korea,KOR,Solomon Islands,ODA Grants,CCA,,,,0.184512,38.5855083337728,Very high,""
SLB,2019,Non-DAC donor,Thailand,THA,Solomon Islands,ODA Grants,,,,,0.004998,38.5855083337728,Very high,""
SLB,2019,DAC donor,Australia,AUS,Solomon Islands,ODA Grants,,,,,135.189949,38.5855083337728,Very high,""
SLB,2019,DAC donor,Australia,AUS,Solomon Islands,ODA Grants,,,Humanitarian,,1.749098,38.5855083337728,Very high,""
SLB,2019,DAC donor,Australia,AUS,Solomon Islands,ODA Grants,,CCM,,,0.098054,38.5855083337728,Very high,""
SLB,2019,Multilateral donor,Global Environment Facility,,Solomon Islands,ODA Grants,CCA,,,,0,38.5855083337728,Very high,""
SLB,2019,Multilateral donor,Global Environment Facility,,Solomon Islands,ODA Grants,,,,,0,38.5855083337728,Very high,""
SLB,2019,Multilateral donor,Global Environment Facility,,Solomon Islands,ODA Grants,,,Humanitarian,,0.018726,38.5855083337728,Very high,""
SLB,2019,DAC donor,New Zealand,NZL,Solomon Islands,ODA Grants,,,,,23.704868,38.5855083337728,Very high,""
SLB,2019,Multilateral donor,International Development Association,,Solomon Islands,ODA Grants,,,,,7.04326,38.5855083337728,Very high,""
SLB,2019,Multilateral donor,International Development Association,,Solomon Islands,ODA Grants,,,Humanitarian,,0.77189,38.5855083337728,Very high,""
SLB,2019,Multilateral donor,International Development Association,,Solomon Islands,ODA Loans,,,,,3.902451,38.5855083337728,Very high,""
SLB,2019,Multilateral donor,International Development Association,,Solomon Islands,ODA Loans,,,Humanitarian,,0,38.5855083337728,Very high,""
SLB,2019,Multilateral donor,Asian Development Bank,,Solomon Islands,ODA Loans,,,,,4.155297,38.5855083337728,Very high,""
SLB,2019,Multilateral donor,Asian Development Bank,,Solomon Islands,ODA Grants,,,,,2.968027,38.5855083337728,Very high,""
SLB,2019,DAC donor,EU Institutions,,Solomon Islands,ODA Grants,,,,,12.173259,38.5855083337728,Very high,""
SLB,2019,Multilateral donor,UN Peacebuilding Fund,,Solomon Islands,ODA Grants,,,,,2.547239,38.5855083337728,Very high,""
SLB,2019,Multilateral donor,World Health Organisation,,Solomon Islands,ODA Grants,,,,,1.348183,38.5855083337728,Very high,""
SLB,2019,Multilateral donor,World Health Organisation,,Solomon Islands,ODA Grants,,,Humanitarian,,0.171329,38.5855083337728,Very high,""
SLB,2019,Multilateral donor,Food and Agriculture Organisation,,Solomon Islands,ODA Grants,,,,,0.204878,38.5855083337728,Very high,""
SLB,2019,Multilateral donor,International Labour Organisation,,Solomon Islands,ODA Grants,,,,,0.008188,38.5855083337728,Very high,""
SLB,2019,Multilateral donor,UNDP,,Solomon Islands,ODA Grants,,,,,0.678553,38.5855083337728,Very high,""
SLB,2019,Multilateral donor,UNDP,,Solomon Islands,ODA Grants,,,Humanitarian,,0.125887,38.5855083337728,Very high,""
SLB,2019,Multilateral donor,IFAD,,Solomon Islands,ODA Loans,,,,,0,38.5855083337728,Very high,""
SLB,2019,Multilateral donor,Climate Investment Funds,,Solomon Islands,ODA Grants,,,,,4.585118,38.5855083337728,Very high,""
SLB,2019,Multilateral donor,Green Climate Fund,,Solomon Islands,ODA Grants,,,,,8.474362,38.5855083337728,Very high,""
SLB,2019,Multilateral donor,Global Alliance for Vaccines and Immunization,,Solomon Islands,ODA Grants,,,,,2.273594,38.5855083337728,Very high,""
SLB,2019,Multilateral donor,Global Fund,,Solomon Islands,ODA Grants,,,,,2.739246,38.5855083337728,Very high,""
SLB,2019,Private donor,Charity Projects Ltd (Comic Relief),,Solomon Islands,Private Development Finance,,,,,0.143623,38.5855083337728,Very high,""
SLB,2020,DAC donor,France,FRA,Solomon Islands,ODA Grants,,,,,0.001918,40.6762846282502,High,""
SLB,2020,DAC donor,Germany,DEU,Solomon Islands,ODA Grants,,,,,0.420411,40.6762846282502,High,""
SLB,2020,DAC donor,Germany,DEU,Solomon Islands,ODA Grants,,,,COVID,0.024176,40.6762846282502,High,""
SLB,2020,DAC donor,Sweden,SWE,Solomon Islands,ODA Grants,,,,,0.046608,40.6762846282502,High,""
SLB,2020,DAC donor,Sweden,SWE,Solomon Islands,ODA Grants,CCA,,,,0.062,40.6762846282502,High,""
SLB,2020,DAC donor,Sweden,SWE,Solomon Islands,ODA Grants,CCA,CCM,,,0.014341,40.6762846282502,High,""
SLB,2020,DAC donor,Switzerland,CHE,Solomon Islands,ODA Grants,,,,,0.022832,40.6762846282502,High,""
SLB,2020,DAC donor,United Kingdom,GBR,Solomon Islands,ODA Grants,,,,,1.099549,40.6762846282502,High,""
SLB,2020,DAC donor,United Kingdom,GBR,Solomon Islands,ODA Grants,,,,COVID,0.062829,40.6762846282502,High,""
SLB,2020,DAC donor,Ireland,IRL,Solomon Islands,ODA Grants,CCA,CCM,,,0.001022,40.6762846282502,High,""
SLB,2020,DAC donor,Canada,CAN,Solomon Islands,ODA Grants,,,,,0.392119,40.6762846282502,High,""
SLB,2020,DAC donor,Canada,CAN,Solomon Islands,ODA Grants,,,,COVID,0.146954,40.6762846282502,High,""
SLB,2020,DAC donor,United States,USA,Solomon Islands,ODA Grants,,,Humanitarian,,0.486326,40.6762846282502,High,""
SLB,2020,DAC donor,United States,USA,Solomon Islands,ODA Grants,,,,,0.516026,40.6762846282502,High,""
SLB,2020,DAC donor,United States,USA,Solomon Islands,ODA Grants,,CCM,,,0,40.6762846282502,High,""
SLB,2020,Non-DAC donor,Israel,ISR,Solomon Islands,ODA Grants,,,,,0.026869,40.6762846282502,High,""
SLB,2020,Non-DAC donor,United Arab Emirates,ARE,Solomon Islands,ODA Grants,,,Humanitarian,,0.114537,40.6762846282502,High,""
SLB,2020,DAC donor,Japan,JPN,Solomon Islands,ODA Grants,,,,,7.467079,40.6762846282502,High,""
SLB,2020,DAC donor,Japan,JPN,Solomon Islands,ODA Grants,CCA,,,,0.81365,40.6762846282502,High,""
SLB,2020,DAC donor,Japan,JPN,Solomon Islands,ODA Grants,,,,COVID,2.602064,40.6762846282502,High,""
SLB,2020,DAC donor,Japan,JPN,Solomon Islands,ODA Grants,,CCM,,,0.095182,40.6762846282502,High,""
SLB,2020,DAC donor,Korea,KOR,Solomon Islands,ODA Grants,,,,,0.697848,40.6762846282502,High,""
SLB,2020,DAC donor,Korea,KOR,Solomon Islands,ODA Grants,CCA,,,,0.107771,40.6762846282502,High,""
SLB,2020,DAC donor,Korea,KOR,Solomon Islands,ODA Loans,CCA,CCM,,,0,40.6762846282502,High,""
SLB,2020,DAC donor,Korea,KOR,Solomon Islands,ODA Grants,CCA,CCM,,,0.006391,40.6762846282502,High,""
SLB,2020,Non-DAC donor,Thailand,THA,Solomon Islands,ODA Grants,,,,,0.006035,40.6762846282502,High,""
SLB,2020,DAC donor,Australia,AUS,Solomon Islands,ODA Grants,,,Humanitarian,,1.080881,40.6762846282502,High,""
SLB,2020,DAC donor,Australia,AUS,Solomon Islands,ODA Grants,,,,COVID,79.561115,40.6762846282502,High,""
SLB,2020,DAC donor,Australia,AUS,Solomon Islands,ODA Grants,,,,,16.903933,40.6762846282502,High,""
SLB,2020,DAC donor,Australia,AUS,Solomon Islands,ODA Grants,,,Humanitarian,COVID,2.362132,40.6762846282502,High,""
SLB,2020,Multilateral donor,Global Environment Facility,,Solomon Islands,ODA Grants,,,,,0,40.6762846282502,High,""
SLB,2020,Multilateral donor,Global Environment Facility,,Solomon Islands,ODA Grants,,,Humanitarian,,0.009368,40.6762846282502,High,""
SLB,2020,DAC donor,New Zealand,NZL,Solomon Islands,ODA Grants,,,,,20.282866,40.6762846282502,High,""
SLB,2020,DAC donor,New Zealand,NZL,Solomon Islands,ODA Grants,CCA,,,,0.042979,40.6762846282502,High,""
SLB,2020,DAC donor,New Zealand,NZL,Solomon Islands,ODA Grants,,,,COVID,2.238897,40.6762846282502,High,""
SLB,2020,Multilateral donor,International Development Association,,Solomon Islands,ODA Loans,,,,,9.318312,40.6762846282502,High,""
SLB,2020,Multilateral donor,International Development Association,,Solomon Islands,ODA Grants,,,,,21.608934,40.6762846282502,High,""
SLB,2020,Multilateral donor,International Development Association,,Solomon Islands,ODA Grants,,,Humanitarian,,0.87302,40.6762846282502,High,""
SLB,2020,Multilateral donor,International Development Association,,Solomon Islands,ODA Loans,,,Humanitarian,,0.003202,40.6762846282502,High,""
SLB,2020,Multilateral donor,Asian Development Bank,,Solomon Islands,ODA Loans,,,,,5.480326,40.6762846282502,High,""
SLB,2020,Multilateral donor,Asian Development Bank,,Solomon Islands,ODA Grants,,,,,4.363153,40.6762846282502,High,""
SLB,2020,Multilateral donor,Asian Development Bank,,Solomon Islands,ODA Grants,,,,COVID,14.202898,40.6762846282502,High,""
SLB,2020,Multilateral donor,Asian Development Bank,,Solomon Islands,ODA Loans,,,,COVID,13.362596,40.6762846282502,High,""
SLB,2020,DAC donor,EU Institutions,,Solomon Islands,ODA Grants,,,,,9.27205,40.6762846282502,High,""
SLB,2020,Multilateral donor,UN Peacebuilding Fund,,Solomon Islands,ODA Grants,,,,,0.560098,40.6762846282502,High,""
SLB,2020,Multilateral donor,World Health Organisation,,Solomon Islands,ODA Grants,,,Humanitarian,,0.116719,40.6762846282502,High,""
SLB,2020,Multilateral donor,World Health Organisation,,Solomon Islands,ODA Grants,,,,,0.768114,40.6762846282502,High,""
SLB,2020,Multilateral donor,Food and Agriculture Organisation,,Solomon Islands,ODA Grants,,,,,0.049945,40.6762846282502,High,""
SLB,2020,Multilateral donor,International Labour Organisation,,Solomon Islands,ODA Grants,,,,COVID,0.004395,40.6762846282502,High,""
SLB,2020,Multilateral donor,International Labour Organisation,,Solomon Islands,ODA Grants,,,,,0.012176,40.6762846282502,High,""
SLB,2020,Multilateral donor,IMF (Concessional Trust Funds),,Solomon Islands,ODA Loans,,,,,9.921892,40.6762846282502,High,""
SLB,2020,Multilateral donor,IMF (Concessional Trust Funds),,Solomon Islands,ODA Grants,,,,,0.191441,40.6762846282502,High,""
SLB,2020,Multilateral donor,UNDP,,Solomon Islands,ODA Grants,,,,,0.272971,40.6762846282502,High,""
SLB,2020,Multilateral donor,UNDP,,Solomon Islands,ODA Grants,,,Humanitarian,COVID,0.172417,40.6762846282502,High,""
SLB,2020,Multilateral donor,UNDP,,Solomon Islands,ODA Grants,,,,COVID,0.149843,40.6762846282502,High,""
SLB,2020,Multilateral donor,IFAD,,Solomon Islands,ODA Loans,,,,,0.016246,40.6762846282502,High,""
SLB,2020,Multilateral donor,Climate Investment Funds,,Solomon Islands,ODA Grants,,,,,3.943254,40.6762846282502,High,""
SLB,2020,Multilateral donor,Global Alliance for Vaccines and Immunization,,Solomon Islands,ODA Grants,,,,,0.099758,40.6762846282502,High,""
SLB,2020,Multilateral donor,Global Fund,,Solomon Islands,ODA Grants,,,,,0.000586,40.6762846282502,High,""
SLB,2020,Multilateral donor,Global Fund,,Solomon Islands,ODA Grants,,,,COVID,0.532389,40.6762846282502,High,""
SLB,2021,DAC donor,Germany,DEU,Solomon Islands,ODA Grants,,,,,0.379094,39.4270348777839,Very high,""
SLB,2021,DAC donor,Germany,DEU,Solomon Islands,ODA Grants,,,,COVID,0.023541,39.4270348777839,Very high,""
SLB,2021,DAC donor,Sweden,SWE,Solomon Islands,ODA Grants,CCA,,,,0.054427,39.4270348777839,Very high,""
SLB,2021,DAC donor,Sweden,SWE,Solomon Islands,ODA Grants,,,,COVID,0.017608,39.4270348777839,Very high,""
SLB,2021,DAC donor,United Kingdom,GBR,Solomon Islands,ODA Grants,,,,,0.757234,39.4270348777839,Very high,""
SLB,2021,DAC donor,United Kingdom,GBR,Solomon Islands,ODA Grants,,,,COVID,0.019747,39.4270348777839,Very high,""
SLB,2021,DAC donor,Ireland,IRL,Solomon Islands,ODA Grants,,,,,0.006728,39.4270348777839,Very high,""
SLB,2021,DAC donor,Canada,CAN,Solomon Islands,ODA Grants,,,,COVID,0.046985,39.4270348777839,Very high,""
SLB,2021,DAC donor,Canada,CAN,Solomon Islands,ODA Grants,,,,,0.060178,39.4270348777839,Very high,""
SLB,2021,DAC donor,United States,USA,Solomon Islands,ODA Grants,,,,,1.002889,39.4270348777839,Very high,""
SLB,2021,DAC donor,United States,USA,Solomon Islands,ODA Grants,,,Humanitarian,,0.59578,39.4270348777839,Very high,""
SLB,2021,DAC donor,United States,USA,Solomon Islands,ODA Grants,,CCM,,,0.502633,39.4270348777839,Very high,""
SLB,2021,Non-DAC donor,Israel,ISR,Solomon Islands,ODA Grants,,,,,0.101219,39.4270348777839,Very high,""
SLB,2021,DAC donor,Japan,JPN,Solomon Islands,ODA Grants,,,,,23.445044,39.4270348777839,Very high,""
SLB,2021,DAC donor,Japan,JPN,Solomon Islands,ODA Grants,,CCM,,,0.010097,39.4270348777839,Very high,""
SLB,2021,DAC donor,Japan,JPN,Solomon Islands,ODA Grants,CCA,CCM,,,0.003649,39.4270348777839,Very high,""
SLB,2021,DAC donor,Japan,JPN,Solomon Islands,ODA Grants,CCA,,,,0.008225,39.4270348777839,Very high,""
SLB,2021,DAC donor,Japan,JPN,Solomon Islands,ODA Loans,,,,COVID,19.074911,39.4270348777839,Very high,""
SLB,2021,DAC donor,Japan,JPN,Solomon Islands,ODA Grants,,,,COVID,0.31517,39.4270348777839,Very high,""
SLB,2021,DAC donor,Korea,KOR,Solomon Islands,ODA Loans,CCA,CCM,,,0,39.4270348777839,Very high,""
SLB,2021,DAC donor,Korea,KOR,Solomon Islands,ODA Grants,,,,,0.21883,39.4270348777839,Very high,""
SLB,2021,DAC donor,Korea,KOR,Solomon Islands,ODA Grants,CCA,CCM,,,0.005711,39.4270348777839,Very high,""
SLB,2021,DAC donor,Korea,KOR,Solomon Islands,ODA Grants,CCA,,,,0.4877,39.4270348777839,Very high,""
SLB,2021,Non-DAC donor,Thailand,THA,Solomon Islands,ODA Grants,,,,,0.003884,39.4270348777839,Very high,""
SLB,2021,DAC donor,Australia,AUS,Solomon Islands,ODA Grants,,,,,46.100576,39.4270348777839,Very high,""
SLB,2021,DAC donor,Australia,AUS,Solomon Islands,ODA Grants,,,,COVID,88.0307479999999,39.4270348777839,Very high,""
SLB,2021,DAC donor,Australia,AUS,Solomon Islands,ODA Grants,,,Humanitarian,,0.334601,39.4270348777839,Very high,""
SLB,2021,DAC donor,Australia,AUS,Solomon Islands,ODA Grants,,,Humanitarian,COVID,2.098444,39.4270348777839,Very high,""
SLB,2021,DAC donor,Australia,AUS,Solomon Islands,ODA Grants,,CCM,,COVID,0.019539,39.4270348777839,Very high,""
SLB,2021,DAC donor,Australia,AUS,Solomon Islands,ODA Grants,CCA,,,COVID,0.792215,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,Global Environment Facility,,Solomon Islands,ODA Grants,CCA,,,,0,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,Global Environment Facility,,Solomon Islands,ODA Grants,,CCM,,,0,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,Global Environment Facility,,Solomon Islands,ODA Grants,,,,,0.89387,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,Global Environment Facility,,Solomon Islands,ODA Grants,CCA,CCM,,,0.009535,39.4270348777839,Very high,""
SLB,2021,DAC donor,New Zealand,NZL,Solomon Islands,ODA Grants,,,,,22.613902,39.4270348777839,Very high,""
SLB,2021,DAC donor,New Zealand,NZL,Solomon Islands,ODA Grants,CCA,,,,0.024121,39.4270348777839,Very high,""
SLB,2021,DAC donor,New Zealand,NZL,Solomon Islands,ODA Grants,,,,COVID,5.313906,39.4270348777839,Very high,""
SLB,2021,DAC donor,New Zealand,NZL,Solomon Islands,ODA Grants,,,Humanitarian,,0.001285,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,International Development Association,,Solomon Islands,ODA Loans,,,,,1.404233,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,International Development Association,,Solomon Islands,ODA Grants,,,,,25.456826,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,International Development Association,,Solomon Islands,ODA Loans,,,,COVID,0.368204,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,International Development Association,,Solomon Islands,ODA Loans,,,Humanitarian,COVID,0.023502,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,International Development Association,,Solomon Islands,ODA Grants,,,,COVID,0.603261,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,International Development Association,,Solomon Islands,ODA Grants,,,Humanitarian,COVID,0.038506,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,International Development Association,,Solomon Islands,ODA Grants,,,Humanitarian,,1.041246,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,Asian Development Bank,,Solomon Islands,ODA Loans,,,,,1.174178,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,Asian Development Bank,,Solomon Islands,ODA Grants,,,,,2.483138,39.4270348777839,Very high,""
SLB,2021,DAC donor,EU Institutions,,Solomon Islands,ODA Grants,,,,,2.15581,39.4270348777839,Very high,""
SLB,2021,DAC donor,EU Institutions,,Solomon Islands,ODA Grants,,,,COVID,0.252218,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,UN Peacebuilding Fund,,Solomon Islands,ODA Grants,,,,,1.644022,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,World Health Organisation,,Solomon Islands,ODA Grants,,,,,1.002739,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,World Health Organisation,,Solomon Islands,ODA Grants,,,Humanitarian,,0.12881,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,Food and Agriculture Organisation,,Solomon Islands,ODA Grants,,,,,0,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,Food and Agriculture Organisation,,Solomon Islands,ODA Grants,CCA,,,COVID,0.07004,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,International Labour Organisation,,Solomon Islands,ODA Grants,,,,,0.021144,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,International Labour Organisation,,Solomon Islands,ODA Grants,,,,COVID,0.002425,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,IMF (Concessional Trust Funds),,Solomon Islands,ODA Loans,,,,,0,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,IMF (Concessional Trust Funds),,Solomon Islands,ODA Grants,,,,,0.20175,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,UNDP,,Solomon Islands,ODA Grants,,,Humanitarian,,0.010216,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,UNDP,,Solomon Islands,ODA Grants,,,,,0.36786,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,UNDP,,Solomon Islands,ODA Grants,,,Humanitarian,COVID,0.300507,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,UNDP,,Solomon Islands,ODA Grants,,,,COVID,0.022677,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,IFAD,,Solomon Islands,ODA Loans,,,,,0,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,Climate Investment Funds,,Solomon Islands,ODA Grants,,,,,0.138048,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,Adaptation Fund,,Solomon Islands,ODA Grants,CCA,,,,1.347071,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,UN Women,,Solomon Islands,ODA Grants,,,,,0.105218,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,Global Alliance for Vaccines and Immunization,,Solomon Islands,ODA Grants,,,,,0.868623,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,Global Fund,,Solomon Islands,ODA Grants,,,,,0.287549,39.4270348777839,Very high,""
SLB,2021,Multilateral donor,Global Fund,,Solomon Islands,ODA Grants,,,,COVID,2.105803,39.4270348777839,Very high,""
SLB,2021,,Enhanced Integrated Framework (EIF),,Solomon Islands,ODA Grants,,,,,0,39.4270348777839,Very high,""
SLB,2022,DAC donor,Belgium,BEL,Solomon Islands,ODA Grants,,,,COVID,0.057488,38.148322785857,Very high,""
SLB,2022,DAC donor,France,FRA,Solomon Islands,ODA Grants,,,,,0.000509,38.148322785857,Very high,""
SLB,2022,DAC donor,Germany,DEU,Solomon Islands,ODA Grants,,,,,0.245929,38.148322785857,Very high,""
SLB,2022,DAC donor,Sweden,SWE,Solomon Islands,ODA Grants,CCA,,,,0.038667,38.148322785857,Very high,""
SLB,2022,DAC donor,United Kingdom,GBR,Solomon Islands,ODA Grants,,,,,0.421833,38.148322785857,Very high,""
SLB,2022,DAC donor,United Kingdom,GBR,Solomon Islands,ODA Grants,,,,COVID,0.248276,38.148322785857,Very high,""
SLB,2022,DAC donor,Canada,CAN,Solomon Islands,ODA Grants,,,,,0.077791,38.148322785857,Very high,""
SLB,2022,DAC donor,United States,USA,Solomon Islands,ODA Grants,,,,,1.383795,38.148322785857,Very high,""
SLB,2022,DAC donor,United States,USA,Solomon Islands,ODA Grants,,,Humanitarian,,1.00626,38.148322785857,Very high,""
SLB,2022,DAC donor,United States,USA,Solomon Islands,ODA Grants,,CCM,,,0.821144,38.148322785857,Very high,""
SLB,2022,Non-DAC donor,Israel,ISR,Solomon Islands,ODA Grants,,,,COVID,0.01368,38.148322785857,Very high,""
SLB,2022,Non-DAC donor,Israel,ISR,Solomon Islands,ODA Grants,,,,,0.00409,38.148322785857,Very high,""
SLB,2022,DAC donor,Japan,JPN,Solomon Islands,ODA Loans,,,,COVID,0,38.148322785857,Very high,""
SLB,2022,DAC donor,Japan,JPN,Solomon Islands,ODA Grants,,,,,25.365843,38.148322785857,Very high,""
SLB,2022,DAC donor,Japan,JPN,Solomon Islands,ODA Grants,CCA,CCM,,,3.596962,38.148322785857,Very high,""
SLB,2022,DAC donor,Japan,JPN,Solomon Islands,ODA Grants,CCA,,,,0.061946,38.148322785857,Very high,""
SLB,2022,DAC donor,Japan,JPN,Solomon Islands,ODA Grants,,CCM,,,0.011884,38.148322785857,Very high,""
SLB,2022,DAC donor,Japan,JPN,Solomon Islands,ODA Grants,,,,COVID,0.057583,38.148322785857,Very high,""
SLB,2022,DAC donor,Korea,KOR,Solomon Islands,ODA Grants,,,,,1.479456,38.148322785857,Very high,""
SLB,2022,DAC donor,Korea,KOR,Solomon Islands,ODA Grants,,,,COVID,0.026328,38.148322785857,Very high,""
SLB,2022,DAC donor,Korea,KOR,Solomon Islands,ODA Grants,CCA,,,,0.343365,38.148322785857,Very high,""
SLB,2022,DAC donor,Korea,KOR,Solomon Islands,ODA Loans,CCA,CCM,,,0,38.148322785857,Very high,""
SLB,2022,Non-DAC donor,Thailand,THA,Solomon Islands,ODA Grants,,,,,0.001426,38.148322785857,Very high,""
SLB,2022,DAC donor,Australia,AUS,Solomon Islands,ODA Grants,,,,,35.260039,38.148322785857,Very high,""
SLB,2022,DAC donor,Australia,AUS,Solomon Islands,ODA Grants,,,,COVID,74.557249,38.148322785857,Very high,""
SLB,2022,DAC donor,Australia,AUS,Solomon Islands,ODA Grants,,,Humanitarian,,2.976437,38.148322785857,Very high,""
SLB,2022,DAC donor,Australia,AUS,Solomon Islands,ODA Grants,,,Humanitarian,COVID,1.705132,38.148322785857,Very high,""
SLB,2022,DAC donor,Australia,AUS,Solomon Islands,ODA Grants,,CCM,,COVID,0.001946,38.148322785857,Very high,""
SLB,2022,DAC donor,Australia,AUS,Solomon Islands,ODA Grants,CCA,,,COVID,0.116352,38.148322785857,Very high,""
SLB,2022,DAC donor,Australia,AUS,Solomon Islands,ODA Grants,CCA,,,,0.928255,38.148322785857,Very high,""
SLB,2022,Multilateral donor,Global Environment Facility,,Solomon Islands,ODA Grants,,,,,1.641656,38.148322785857,Very high,""
SLB,2022,Multilateral donor,Global Environment Facility,,Solomon Islands,ODA Grants,,,,COVID,0.075413,38.148322785857,Very high,""
SLB,2022,Multilateral donor,Global Environment Facility,,Solomon Islands,ODA Grants,,CCM,,,0,38.148322785857,Very high,""
SLB,2022,DAC donor,New Zealand,NZL,Solomon Islands,ODA Grants,,,,,15.551104,38.148322785857,Very high,""
